item_id,order_id,product_id,product_name,category,quantity,unit_price,line_total,sku
ITM2665549,ORD496798,PROD1532,LAW_PROD1532,Sports,2,54.17,108.34,SKU-26826
ITM9592827,ORD496798,PROD9986,best_prod9986,Books,4,332.85,1331.4,SKU-15247
ITM7918951,ORD496798,PROD3906,THEM_PROD3906,ELECTRONICS,5,328.45,1642.25,SKU-28231
ITM9203952,ORD496798,PROD7104,information_PROD7104,Electronics,1,296.99,296.99,SKU-73924
ITM5444376,ORD496798,PROD4992,image_prod4992,Toys,4,149.31,597.24,SKU-36902
ITM2378749,ORD564368,PROD6609,create_PROD6609,Home & Garden,5,477.19,2385.95,
ITM9938130,ORD564368,PROD3379,human_prod3379,electronics,1,100.68,100.68,SKU-84632
ITM5607997,ORD564368,PROD9146,TRIP_PROD9146,,3,461.55,1384.65,SKU-25692
ITM1663260,ORD564368,PROD1652,GET_PROD1652,,4,118.46,473.84,SKU-32473
ITM1811446,ORD564368,PROD2412,trouble_prod2412,Electronics,2,240.3,480.6,SKU-44342
ITM5115655,ORD431667,PROD2469,to_prod2469,Books,3,377.3,1131.9,SKU-21076
ITM4827852,ORD255831,PROD5459,HAVE_PROD5459,Sports,2,31.09,62.18,
ITM8899766,ORD255831,PROD3043,eight_PROD3043,Toys,2,44.46,88.92,SKU-26453
ITM6576710,ORD709896,PROD8056,WITHIN_PROD8056,ELECTRONICS,2,407.51,815.02,SKU-53336
ITM3931739,ORD191224,PROD7483,officer_PROD7483,electronics,4,444.9,1779.6,SKU-20464
ITM1194812,ORD580877,PROD4629,describe_prod4629,Sports,1,480.71,480.71,SKU-16176
ITM1702499,ORD580877,PROD1269,recently_PROD1269,Home & Garden,4,252.02,1008.08,SKU-13317
ITM4455939,ORD297525,PROD1161,use_prod1161,Toys,5,45.27,226.35,SKU-21433
ITM4085062,ORD135001,PROD8920,positive_prod8920,Home & Garden,3,121.28,363.84,SKU-63025
ITM9393690,ORD138532,PROD5104,vote_PROD5104,Toys,-3,282.93,-848.79,SKU-93322
ITM8424299,ORD138532,PROD7950,discover_prod7950,Sports,5,493.19,2465.95,
ITM4029607,ORD690978,PROD5861,rest_PROD5861,Electronics,4,25.24,100.96,SKU-31866
ITM1030751,ORD690978,PROD3326,product_PROD3326,Sports,1,189.11,189.11,SKU-44299
ITM5214198,ORD690978,PROD4445,SUBJECT_PROD4445,Sports,3,288.19,864.57,SKU-91580
ITM8354615,ORD765706,PROD7872,successful_prod7872,electronics,3,336.2,1008.6,SKU-74430
ITM5336252,ORD765706,PROD4140,test_prod4140,electronics,5,63.24,316.2,SKU-49023
ITM4338857,ORD870643,PROD4341,after_prod4341,Clothing,5,36.63,183.15,SKU-38026
ITM9563934,ORD870643,PROD4528,say_prod4528,ELECTRONICS,5,102.32,511.6,SKU-14431
ITM2551731,ORD788091,PROD6891,soldier_PROD6891,,4,292.49,1169.96,SKU-52516
ITM7860351,ORD803800,PROD1277,long_PROD1277,Clothing,2,323.47,646.94,SKU-10319
ITM8907669,ORD322556,PROD7172,up_PROD7172,Clothing,5,156.42,782.1,SKU-95669
ITM2332885,ORD932134,PROD2868,BUT_PROD2868,Clothing,2,325.38,650.76,SKU-13335
ITM7597515,ORD932134,PROD2204,clearly_prod2204,Books,5,51.88,259.4,SKU-53927
ITM8009421,ORD932134,PROD5999,base_prod5999,Toys,5,431.82,2159.1,SKU-77386
ITM9627115,ORD811326,PROD6844,economic_PROD6844,electronics,3,408.7,1226.1,SKU-16707
ITM7134962,ORD811326,PROD9550,generation_prod9550,Books,5,196.26,981.3,SKU-73852
ITM8516998,ORD811326,PROD7293,local_PROD7293,Clothing,2,33.92,67.84,SKU-24592
ITM1896364,ORD811326,PROD1944,growth_PROD1944,Books,1,364.34,364.34,SKU-56605
ITM2663060,ORD811326,PROD4854,MANAGE_PROD4854,Clothing,5,101.25,506.25,SKU-74583
ITM8015306,ORD811326,PROD4614,MESSAGE_PROD4614,electronics,2,315.12,630.24,SKU-61723
ITM9562037,ORD855889,PROD4211,stuff_PROD4211,ELECTRONICS,5,50.52,252.6,SKU-47863
ITM5791049,ORD855889,PROD9983,control_PROD9983,Toys,2,93.8,187.6,SKU-88989
ITM3796439,ORD855889,PROD3828,task_PROD3828,Toys,2,445.72,891.44,SKU-83919
ITM3972422,ORD855889,PROD5821,DATA_PROD5821,Clothing,1,29.78,29.78,SKU-49516
ITM8078180,ORD855889,PROD9389,carry_prod9389,,1,498.96,498.96,SKU-44731
ITM6338809,ORD855889,PROD4018,CHOOSE_PROD4018,Clothing,3,389.24,1167.72,SKU-84732
ITM4825492,ORD256936,PROD5190,EVEN_PROD5190,electronics,1,127.4,127.4,SKU-79524
ITM1714059,ORD256936,PROD2919,other_PROD2919,Toys,4,251.47,1005.88,SKU-92016
ITM5914075,ORD256936,PROD5253,lawyer_PROD5253,Home & Garden,1,289.39,289.39,SKU-88393
ITM9613476,ORD256936,PROD9033,list_prod9033,ELECTRONICS,2,159.98,319.96,SKU-40281
ITM4082436,ORD552634,PROD8180,why_PROD8180,Home & Garden,3,103.39,310.17,SKU-32962
ITM5094917,ORD552634,PROD3107,DROP_PROD3107,Sports,1,30.25,30.25,SKU-17384
ITM9814010,ORD552634,PROD6560,trade_PROD6560,Electronics,1,15.25,15.25,SKU-63013
ITM3342634,ORD158528,PROD1186,ARGUE_PROD1186,Books,2,151.06,302.12,SKU-26887
ITM9661473,ORD158528,PROD3000,key_prod3000,,1,227.03,227.03,SKU-32106
ITM8947451,ORD158528,PROD7428,animal_prod7428,Electronics,4,139.1,556.4,SKU-77700
ITM9961676,ORD271536,PROD4090,relate_PROD4090,Toys,4,195.41,781.64,SKU-46282
ITM6041933,ORD271536,PROD2792,TOWARD_PROD2792,Books,1,256.64,256.64,SKU-90934
ITM5029538,ORD716736,PROD1500,STOCK_PROD1500,Clothing,1,362.75,362.75,SKU-48016
ITM5335959,ORD716736,PROD4915,question_prod4915,Clothing,5,462.76,2313.8,SKU-42827
ITM9965374,ORD217938,PROD2819,speech_prod2819,Sports,3,432.72,1298.16,SKU-15912
ITM8369048,ORD217938,PROD9738,whom_prod9738,Toys,4,306.06,1224.24,SKU-45411
ITM9192178,ORD158356,PROD3026,speak_prod3026,ELECTRONICS,3,90.26,270.78,SKU-87363
ITM3092326,ORD576084,PROD2282,customer_PROD2282,Electronics,5,192.87,964.35,SKU-42449
ITM7686001,ORD576084,PROD6852,news_prod6852,Books,5,403.06,2015.3,SKU-89645
ITM7055825,ORD576084,PROD5674,focus_PROD5674,Toys,1,324.3,324.3,SKU-17723
ITM6717529,ORD927626,PROD2963,seem_PROD2963,Sports,3,361.97,1085.91,SKU-22986
ITM5005106,ORD927626,PROD3251,only_prod3251,,3,343.29,1029.87,
ITM2023177,ORD927626,PROD1352,dog_prod1352,Books,2,87.9,175.8,SKU-86395
ITM5967862,ORD182995,PROD8264,growth_prod8264,Clothing,5,16.14,80.7,SKU-56067
ITM7408117,ORD182995,PROD3143,SIZE_PROD3143,Clothing,5,118.75,593.75,SKU-20942
ITM2357591,ORD182995,PROD7552,how_prod7552,Toys,3,356.83,1070.49,SKU-75109
ITM7603787,ORD182995,PROD9427,subject_PROD9427,Sports,2,75.09,150.18,SKU-94192
ITM5819292,ORD182995,PROD3749,long_PROD3749,ELECTRONICS,1,79.41,79.41,SKU-41675
ITM4607653,ORD837870,PROD4555,SIT_PROD4555,,5,103.68,518.4,SKU-97281
ITM6086170,ORD837870,PROD3600,college_prod3600,Sports,3,398.93,1196.79,SKU-91881
ITM9094747,ORD837870,PROD9471,direction_prod9471,Sports,5,419.34,2096.7,SKU-92894
ITM3665646,ORD958231,PROD3844,CONFERENCE_PROD3844,Sports,3,390.39,1171.17,SKU-10660
ITM5526960,ORD956235,PROD9464,SPEECH_PROD9464,Home & Garden,5,247.62,1238.1,SKU-93122
ITM9408668,ORD956235,PROD5816,as_PROD5816,Electronics,2,62.7,125.4,SKU-88223
ITM3967831,ORD618854,PROD6371,everyone_prod6371,Sports,5,313.79,1568.95,SKU-86547
ITM3441458,ORD536809,PROD3544,all_PROD3544,,4,294.67,1178.68,SKU-65868
ITM1071287,ORD536809,PROD1829,child_prod1829,Books,3,462.1,1386.3,SKU-65867
ITM4112843,ORD536809,PROD8889,could_PROD8889,,5,51.88,259.4,SKU-32443
ITM3339156,ORD536809,PROD3885,COURSE_PROD3885,ELECTRONICS,2,149.71,299.42,SKU-73611
ITM9016126,ORD536809,PROD9841,doctor_prod9841,Sports,2,496.24,992.48,SKU-74246
ITM1770576,ORD536809,PROD8335,GUN_PROD8335,electronics,3,392.02,1176.06,SKU-13840
ITM7443706,ORD260592,PROD4718,every_prod4718,ELECTRONICS,5,368.99,1844.95,SKU-50307
ITM6248632,ORD260592,PROD3818,CERTAIN_PROD3818,electronics,3,141.65,424.95,SKU-99096
ITM1623445,ORD260592,PROD6121,COMMON_PROD6121,Sports,5,123.35,616.75,SKU-81671
ITM6436573,ORD260592,PROD7273,son_prod7273,electronics,2,51.07,102.14,SKU-48918
ITM6350919,ORD260592,PROD2917,though_prod2917,ELECTRONICS,4,68.84,275.36,SKU-91063
ITM7293900,ORD260592,PROD2826,yet_PROD2826,ELECTRONICS,4,30.74,122.96,SKU-44239
ITM3648293,ORD820389,PROD3509,EVERYTHING_PROD3509,electronics,2,269.27,538.54,SKU-62838
ITM1635294,ORD820389,PROD2631,toward_PROD2631,,3,263.04,789.12,
ITM6311616,ORD305389,PROD8506,forward_PROD8506,Clothing,5,37.22,186.1,SKU-83236
ITM4703738,ORD305389,PROD5399,book_PROD5399,Sports,5,8.69,43.45,SKU-80376
ITM6132260,ORD933511,PROD9641,HAVE_PROD9641,Books,2,65.2,130.4,SKU-43577
ITM6992820,ORD766870,PROD4517,common_prod4517,Toys,3,81.73,245.19,SKU-10104
ITM4253189,ORD766870,PROD6042,OFFICIAL_PROD6042,ELECTRONICS,4,329.83,1319.32,SKU-48508
ITM7331266,ORD766870,PROD7145,ON_PROD7145,ELECTRONICS,5,41.82,209.1,SKU-21968
ITM4549536,ORD766870,PROD7547,INTO_PROD7547,ELECTRONICS,5,64.98,324.9,SKU-71473
ITM4236350,ORD766870,PROD5857,where_PROD5857,Home & Garden,5,430.19,2150.95,SKU-36707
ITM4024237,ORD766870,PROD8480,HEAD_PROD8480,Clothing,2,341.48,682.96,SKU-65239
ITM2382900,ORD683683,PROD5595,talk_PROD5595,ELECTRONICS,3,57.11,171.33,SKU-79714
ITM4828332,ORD683683,PROD7644,and_PROD7644,,1,426.73,426.73,SKU-39152
ITM9650786,ORD188857,PROD3952,matter_PROD3952,Home & Garden,2,140.95,281.9,SKU-33539
ITM5816661,ORD102897,PROD2429,these_PROD2429,Sports,5,459.74,2298.7,SKU-72409
ITM6419202,ORD102897,PROD7731,attention_PROD7731,ELECTRONICS,2,206.37,412.74,SKU-41873
ITM7909391,ORD102897,PROD3434,COLD_PROD3434,Sports,1,448.49,448.49,SKU-93082
ITM4650498,ORD207763,PROD5937,MRS_PROD5937,Toys,3,230.47,691.41,SKU-84627
ITM6503599,ORD161043,PROD3407,follow_prod3407,Clothing,2,115.81,231.62,SKU-67482
ITM3249199,ORD575017,PROD4707,alone_prod4707,Sports,1,112.97,112.97,SKU-57838
ITM3112274,ORD136687,PROD3494,center_PROD3494,Sports,2,145.19,290.38,SKU-48811
ITM8018290,ORD136687,PROD1452,professional_PROD1452,Books,1,315.1,315.1,SKU-12676
ITM3924937,ORD136687,PROD2486,ATTACK_PROD2486,Books,2,72.54,145.08,SKU-90349
ITM1874885,ORD682240,PROD3861,performance_prod3861,Toys,4,118.54,474.16,SKU-75205
ITM1503371,ORD682240,PROD9781,shake_prod9781,ELECTRONICS,4,466.33,1865.32,
ITM2016809,ORD682240,PROD3271,long_PROD3271,Books,5,243.36,1216.8,SKU-36939
ITM2537486,ORD682240,PROD7361,OVER_PROD7361,Clothing,3,311.98,935.94,SKU-20423
ITM3902460,ORD682240,PROD2410,NOT_PROD2410,,4,38.24,152.96,SKU-96651
ITM7001520,ORD692808,PROD4224,MEDICAL_PROD4224,Home & Garden,2,256.12,512.24,SKU-75450
ITM5795849,ORD692808,PROD9087,thank_prod9087,Electronics,1,7.38,7.38,
ITM7633859,ORD692808,PROD3863,MESSAGE_PROD3863,ELECTRONICS,4,168.32,673.28,
ITM1847495,ORD185887,PROD7808,charge_prod7808,Toys,3,326.48,979.44,SKU-84107
ITM9047291,ORD382098,PROD6414,pick_PROD6414,,3,180.99,542.97,SKU-90804
ITM7383844,ORD436898,PROD8569,SIX_PROD8569,Books,5,303.74,1518.7,SKU-38907
ITM7758096,ORD258699,PROD9332,support_PROD9332,Home & Garden,2,322.95,645.9,SKU-35032
ITM2734781,ORD258699,PROD9699,TO_PROD9699,Clothing,1,355.42,355.42,
ITM3474524,ORD258699,PROD6254,MORE_PROD6254,Sports,4,445.37,1781.48,SKU-22325
ITM9379731,ORD258699,PROD5567,how_prod5567,Electronics,3,338.74,1016.22,SKU-37004
ITM1701146,ORD258699,PROD4159,DIFFERENT_PROD4159,Books,1,220.49,220.49,SKU-24080
ITM9420271,ORD258699,PROD7331,be_PROD7331,ELECTRONICS,1,274.23,274.23,SKU-36640
ITM1754457,ORD258699,PROD9057,little_prod9057,Books,5,29.71,148.55,SKU-35284
ITM4688498,ORD524110,PROD7025,certain_prod7025,Clothing,4,77.45,309.8,SKU-37079
ITM9551323,ORD296769,PROD3727,future_PROD3727,electronics,3,287.31,861.93,SKU-62978
ITM1260805,ORD296769,PROD2785,whatever_PROD2785,,3,407.69,1223.07,SKU-55862
ITM5422712,ORD296769,PROD4148,CERTAIN_PROD4148,Electronics,1,162.69,162.69,SKU-74917
ITM9272873,ORD497746,PROD7271,place_PROD7271,Electronics,5,468.97,2344.85,SKU-13821
ITM8728643,ORD497746,PROD4309,successful_PROD4309,Electronics,3,390.94,1172.82,SKU-16934
ITM2935766,ORD497746,PROD3566,market_prod3566,,2,442.24,884.48,SKU-54635
ITM9840564,ORD904070,PROD3826,industry_PROD3826,Sports,1,209.87,209.87,SKU-75116
ITM2284220,ORD904070,PROD9305,parent_prod9305,Books,4,287.5,1150.0,SKU-87473
ITM1343711,ORD904070,PROD5866,HIGH_PROD5866,ELECTRONICS,2,395.11,790.22,SKU-20965
ITM8562887,ORD904070,PROD6291,ALONG_PROD6291,Sports,4,266.9,1067.6,SKU-36160
ITM7731087,ORD904070,PROD8200,behavior_PROD8200,Clothing,1,158.75,158.75,SKU-43660
ITM6762876,ORD904070,PROD4291,true_prod4291,Books,4,238.84,955.36,SKU-29478
ITM3891149,ORD745269,PROD3904,how_PROD3904,Toys,2,485.2,970.4,SKU-90472
ITM8461335,ORD321709,PROD6161,agree_prod6161,Home & Garden,5,8.3,41.5,SKU-40458
ITM3764362,ORD321709,PROD1880,LIKE_PROD1880,Books,2,247.0,494.0,SKU-78778
ITM8515021,ORD321709,PROD7430,believe_prod7430,ELECTRONICS,4,61.34,245.36,SKU-19604
ITM3575625,ORD565786,PROD2169,bag_prod2169,ELECTRONICS,5,473.91,2369.55,SKU-21298
ITM8275734,ORD565786,PROD6580,IDENTIFY_PROD6580,,4,254.32,1017.28,SKU-83263
ITM4524331,ORD565786,PROD4612,LIFE_PROD4612,electronics,4,376.15,1504.6,SKU-32557
ITM2349151,ORD492047,PROD1115,HERE_PROD1115,electronics,3,250.69,752.07,SKU-39098
ITM9527656,ORD492047,PROD3763,government_PROD3763,Home & Garden,3,441.55,1324.65,SKU-20581
ITM8228053,ORD492047,PROD6339,drug_PROD6339,ELECTRONICS,1,129.33,129.33,SKU-12296
ITM6142975,ORD492047,PROD6834,window_prod6834,,4,230.8,923.2,SKU-60604
ITM5008225,ORD835192,PROD7488,soon_prod7488,Toys,1,483.83,483.83,SKU-81615
ITM5320934,ORD835192,PROD6735,NETWORK_PROD6735,Home & Garden,3,311.07,933.21,SKU-69814
ITM9008627,ORD835192,PROD3256,trip_prod3256,,3,173.93,521.79,SKU-45141
ITM3187661,ORD725427,PROD4779,STATEMENT_PROD4779,Toys,5,345.64,1728.2,SKU-56122
ITM3619549,ORD958505,PROD7786,make_prod7786,,4,468.92,1875.68,SKU-89985
ITM5871284,ORD958505,PROD3189,security_prod3189,electronics,5,401.61,2008.05,SKU-14253
ITM4682705,ORD958505,PROD4101,FOOT_PROD4101,ELECTRONICS,3,337.95,1013.85,SKU-77427
ITM5270000,ORD896246,PROD3970,THROUGH_PROD3970,Home & Garden,4,234.71,938.84,SKU-59367
ITM3493775,ORD896246,PROD1613,relate_prod1613,,2,304.77,609.54,SKU-43562
ITM8215674,ORD896246,PROD7354,SMALL_PROD7354,Books,3,433.36,1300.08,SKU-34771
ITM4780700,ORD794888,PROD1755,interesting_prod1755,Electronics,2,90.69,181.38,SKU-74892
ITM4151702,ORD794888,PROD1790,PROFESSIONAL_PROD1790,,3,352.41,1057.23,SKU-89279
ITM3086695,ORD794888,PROD7937,own_PROD7937,Books,1,374.02,374.02,SKU-26338
ITM4212955,ORD930141,PROD4910,involve_prod4910,Home & Garden,4,293.58,1174.32,SKU-21839
ITM1766716,ORD930141,PROD5099,MR_PROD5099,electronics,2,349.04,698.08,SKU-17870
ITM1134811,ORD930141,PROD1273,WALK_PROD1273,Books,5,115.68,578.4,SKU-84496
ITM8743435,ORD930141,PROD1474,PROFESSIONAL_PROD1474,Clothing,2,103.61,207.22,SKU-19717
ITM8722083,ORD738425,PROD8634,hit_PROD8634,,3,393.22,1179.66,SKU-96323
ITM9279851,ORD738425,PROD8689,MOUTH_PROD8689,Sports,2,450.47,900.94,SKU-97877
ITM8374744,ORD738425,PROD4624,right_prod4624,Electronics,4,62.46,249.84,SKU-52083
ITM3491125,ORD738425,PROD5137,teacher_prod5137,electronics,1,405.63,405.63,SKU-88642
ITM6386830,ORD208730,PROD2584,WAY_PROD2584,,3,118.54,355.62,SKU-48544
ITM9066911,ORD208730,PROD6107,LAND_PROD6107,Home & Garden,1,361.87,361.87,SKU-95237
ITM9038526,ORD374989,PROD5365,production_prod5365,ELECTRONICS,1,281.17,281.17,SKU-69914
ITM8902492,ORD751684,PROD4968,capital_prod4968,Books,5,266.37,1331.85,SKU-30957
ITM1467476,ORD718324,PROD1833,OF_PROD1833,electronics,1,308.28,308.28,SKU-48628
ITM9054998,ORD573871,PROD3031,fast_PROD3031,Toys,5,186.25,931.25,SKU-50402
ITM1873737,ORD573871,PROD3239,action_prod3239,Clothing,3,213.49,640.47,SKU-60397
ITM9802380,ORD573871,PROD6944,family_prod6944,Home & Garden,3,493.23,1479.69,SKU-56776
ITM7055106,ORD536153,PROD4351,NOTE_PROD4351,ELECTRONICS,4,107.39,429.56,SKU-77907
ITM5356267,ORD536153,PROD2313,career_prod2313,Sports,2,374.44,748.88,SKU-58916
ITM5090389,ORD832214,PROD6414,agent_prod6414,Toys,3,256.76,770.28,SKU-96708
ITM3302828,ORD832214,PROD2492,interesting_PROD2492,Toys,4,67.75,271.0,SKU-21554
ITM7062727,ORD832214,PROD9315,nor_PROD9315,Toys,1,326.28,326.28,SKU-13136
ITM9023418,ORD982365,PROD1966,purpose_PROD1966,Home & Garden,5,229.68,1148.4,SKU-33292
ITM9468709,ORD526899,PROD2782,TEND_PROD2782,Toys,1,399.84,399.84,SKU-84719
ITM7655146,ORD526899,PROD2718,SECOND_PROD2718,Books,5,69.39,346.95,
ITM1739573,ORD526899,PROD3711,SIMPLY_PROD3711,electronics,4,379.12,1516.48,SKU-55710
ITM1833387,ORD526899,PROD9359,COURSE_PROD9359,Toys,4,230.31,921.24,SKU-97678
ITM9421552,ORD526899,PROD6235,step_PROD6235,Toys,3,9.17,27.51,
ITM8410359,ORD835293,PROD6379,task_prod6379,Sports,5,334.43,1672.15,SKU-29830
ITM8487177,ORD835293,PROD8275,USE_PROD8275,electronics,4,134.38,537.52,SKU-38813
ITM1549194,ORD835293,PROD8472,smile_PROD8472,Toys,5,178.11,890.55,SKU-89128
ITM5325976,ORD643644,PROD9518,CHARACTER_PROD9518,ELECTRONICS,3,149.16,447.48,SKU-57741
ITM6955228,ORD643644,PROD8050,DETERMINE_PROD8050,ELECTRONICS,2,163.77,327.54,SKU-12762
ITM7031457,ORD766543,PROD3859,IF_PROD3859,Toys,1,359.4,359.4,SKU-68715
ITM4782993,ORD766543,PROD4158,wonder_PROD4158,electronics,5,394.9,1974.5,SKU-58534
ITM7949477,ORD766543,PROD2535,support_prod2535,Toys,3,134.41,403.23,
ITM5058047,ORD170680,PROD4264,address_PROD4264,ELECTRONICS,4,11.67,46.68,SKU-29512
ITM5002622,ORD297187,PROD5961,help_PROD5961,Books,5,122.87,614.35,SKU-82719
ITM4018269,ORD297187,PROD7695,IT_PROD7695,ELECTRONICS,2,77.69,155.38,SKU-70177
ITM1198847,ORD670981,PROD7488,agent_PROD7488,Electronics,4,28.86,115.44,SKU-23115
ITM7438069,ORD830809,PROD2920,size_PROD2920,,1,466.45,466.45,SKU-82739
ITM4656529,ORD830809,PROD8680,WHAT_PROD8680,Books,1,472.79,472.79,SKU-26851
ITM3963063,ORD554042,PROD2544,go_prod2544,Sports,3,371.78,1115.34,SKU-58363
ITM9883369,ORD554042,PROD3953,act_prod3953,Toys,4,301.07,1204.28,
ITM2092447,ORD554042,PROD4819,guy_PROD4819,Clothing,2,278.4,556.8,SKU-88133
ITM3188148,ORD554042,PROD5459,in_prod5459,electronics,1,443.4,443.4,SKU-43279
ITM5001830,ORD554042,PROD2473,decision_PROD2473,Clothing,4,424.22,1696.88,SKU-48161
ITM5668731,ORD455035,PROD1217,four_prod1217,electronics,3,192.73,578.19,SKU-62751
ITM8050041,ORD431453,PROD7674,sound_prod7674,ELECTRONICS,4,149.32,597.28,SKU-98341
ITM6282294,ORD826326,PROD8247,treat_prod8247,Toys,3,368.09,1104.27,SKU-74642
ITM2144370,ORD826326,PROD4346,SEE_PROD4346,Electronics,5,53.97,269.85,SKU-73587
ITM7433124,ORD826326,PROD3291,staff_prod3291,Toys,5,190.88,954.4,SKU-70290
ITM3805921,ORD802387,PROD3239,kitchen_prod3239,,5,342.07,1710.35,SKU-60476
ITM9708768,ORD802387,PROD4495,DECIDE_PROD4495,,1,323.71,323.71,SKU-12264
ITM7305931,ORD931174,PROD8235,unit_PROD8235,electronics,2,291.72,583.44,SKU-24404
ITM4295077,ORD931174,PROD4230,ENOUGH_PROD4230,ELECTRONICS,4,482.17,1928.68,SKU-77149
ITM4670588,ORD931174,PROD1018,LIKE_PROD1018,Toys,2,54.08,108.16,SKU-10254
ITM5766725,ORD931174,PROD5294,BILLION_PROD5294,Sports,5,442.95,2214.75,SKU-35051
ITM5151661,ORD648357,PROD4313,LET_PROD4313,electronics,5,218.81,1094.05,SKU-85530
ITM4263999,ORD667886,PROD1503,suggest_PROD1503,Books,2,262.39,524.78,SKU-44134
ITM3491979,ORD667886,PROD4623,form_prod4623,,5,432.76,2163.8,SKU-46510
ITM8939835,ORD667886,PROD1603,COMMERCIAL_PROD1603,Toys,1,265.59,265.59,SKU-54562
ITM6044873,ORD667886,PROD8343,her_PROD8343,,5,158.8,794.0,SKU-28262
ITM8940697,ORD857465,PROD2348,try_prod2348,Sports,2,361.05,722.1,SKU-84323
ITM2994574,ORD857465,PROD3835,COLLEGE_PROD3835,,4,426.08,1704.32,SKU-30085
ITM3635873,ORD857465,PROD8735,SUCH_PROD8735,Electronics,1,463.87,463.87,SKU-69006
ITM7500357,ORD183879,PROD9824,BOTH_PROD9824,Home & Garden,4,173.15,692.6,SKU-64120
ITM3482532,ORD952771,PROD9523,NETWORK_PROD9523,,1,168.34,168.34,SKU-33168
ITM7422284,ORD952771,PROD3345,yet_PROD3345,Books,3,456.48,1369.44,SKU-21204
ITM1839918,ORD302247,PROD1561,i_prod1561,Toys,5,316.29,1581.45,SKU-68132
ITM4820366,ORD302247,PROD7398,FEAR_PROD7398,,5,121.93,609.65,SKU-57040
ITM4806957,ORD367061,PROD3825,administration_PROD3825,,5,56.15,280.75,SKU-96977
ITM8877767,ORD367061,PROD6775,AMONG_PROD6775,,2,247.03,494.06,SKU-99946
ITM4870334,ORD367061,PROD1122,rock_prod1122,electronics,5,212.07,1060.35,SKU-34326
ITM9335953,ORD367061,PROD8686,coach_prod8686,Toys,5,38.2,191.0,SKU-87060
ITM3981292,ORD331343,PROD2020,manage_prod2020,ELECTRONICS,5,497.92,2489.6,SKU-34379
ITM9267559,ORD331343,PROD1134,game_prod1134,electronics,2,289.28,578.56,SKU-20904
ITM1725282,ORD427336,PROD5067,ACCOUNT_PROD5067,Sports,1,417.15,417.15,SKU-78578
ITM1879062,ORD427336,PROD8802,ANYTHING_PROD8802,,5,56.24,281.2,SKU-80407
ITM8160099,ORD646525,PROD7915,LITTLE_PROD7915,Home & Garden,1,381.85,381.85,SKU-14899
ITM6245907,ORD407412,PROD6321,effect_prod6321,Sports,3,49.62,148.86,SKU-76790
ITM5876002,ORD768605,PROD7343,ASSUME_PROD7343,Clothing,5,295.0,1475.0,SKU-60321
ITM9573035,ORD738291,PROD9051,OPPORTUNITY_PROD9051,,2,232.51,465.02,SKU-45249
ITM7416020,ORD623722,PROD5829,above_prod5829,electronics,2,15.34,30.68,SKU-84428
ITM5402207,ORD670806,PROD1104,sometimes_prod1104,Toys,3,244.67,734.01,SKU-18745
ITM7942904,ORD269534,PROD2501,from_PROD2501,Books,3,478.07,1434.21,SKU-45820
ITM7594446,ORD542232,PROD9017,like_prod9017,ELECTRONICS,3,89.31,267.93,SKU-78701
ITM9005224,ORD542232,PROD6342,SOCIETY_PROD6342,Toys,2,442.83,885.66,SKU-46261
ITM8898967,ORD235028,PROD4097,your_prod4097,Clothing,2,135.28,270.56,SKU-74480
ITM2421973,ORD235028,PROD4908,ROOM_PROD4908,Books,4,303.22,1212.88,SKU-22549
ITM4079661,ORD856380,PROD6038,window_PROD6038,Home & Garden,4,347.75,1391.0,SKU-74569
ITM2039805,ORD544909,PROD5627,save_PROD5627,electronics,2,284.34,568.68,SKU-80319
ITM2035581,ORD544909,PROD1042,assume_prod1042,,1,258.95,258.95,SKU-13181
ITM8123953,ORD544909,PROD7893,VALUE_PROD7893,electronics,5,351.88,1759.4,SKU-90325
ITM2056417,ORD222649,PROD8312,compare_prod8312,Books,2,296.82,593.64,SKU-63906
ITM1689434,ORD222649,PROD3048,human_PROD3048,,3,183.8,551.4,SKU-56598
ITM4114800,ORD766776,PROD1717,argue_PROD1717,Sports,4,459.98,1839.92,SKU-40650
ITM4359438,ORD766776,PROD7009,AGREE_PROD7009,electronics,4,55.18,220.72,SKU-70837
ITM3807710,ORD737694,PROD4973,wait_prod4973,ELECTRONICS,1,122.96,122.96,SKU-70023
ITM1752744,ORD695953,PROD7086,simply_prod7086,Home & Garden,5,332.05,1660.25,SKU-81843
ITM7183073,ORD695953,PROD1164,THAT_PROD1164,Clothing,2,347.09,694.18,SKU-33661
ITM4354258,ORD821765,PROD8735,central_PROD8735,Home & Garden,5,126.58,632.9,SKU-19807
ITM2583881,ORD821765,PROD8902,SOMEONE_PROD8902,,4,138.01,552.04,SKU-90899
ITM6553156,ORD821765,PROD5457,interest_PROD5457,Books,1,7.99,7.99,SKU-18826
ITM1183382,ORD980637,PROD7123,spend_prod7123,Home & Garden,1,224.39,224.39,SKU-24684
ITM1112320,ORD980637,PROD8479,as_PROD8479,Electronics,3,287.22,861.66,SKU-76880
ITM7367756,ORD980637,PROD1809,FINE_PROD1809,Sports,4,223.4,893.6,SKU-17601
ITM1549289,ORD874969,PROD2017,forget_PROD2017,ELECTRONICS,2,272.37,544.74,SKU-44595
ITM7505210,ORD874969,PROD5568,NICE_PROD5568,Toys,3,40.01,120.03,SKU-70709
ITM7131882,ORD912480,PROD8049,NOR_PROD8049,Clothing,1,382.14,382.14,SKU-78394
